candidat_id,filiere_code,parcours_id,age,sexe,serie,moyenne_generale,preferences_env,objectif_professionnel,filiere_nom,filiere_parcours_id,filiere_parcours_nom,filiere_secteur,target,nombre_competences,nombre_matieres_fortes,nombre_matieres_faibles,nombre_centres_interet
STD_2026_0351,DTJA,P5,20,F,A,11.37,Entreprise industrielle,Auditeur Financier,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0351,EMP,P5,20,F,A,11.37,Entreprise industrielle,Auditeur Financier,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0351,FIC,P5,20,F,A,11.37,Entreprise industrielle,Auditeur Financier,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,1,3,2,2,2
STD_2026_0352,AEE,P1,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,1,3,2,2,2
STD_2026_0352,IAA,P1,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0352,PIP,P1,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0352,EMII,P2,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0352,GCA,P2,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0352,ICMP,P2,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0352,ESIIA,P3,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0352,IGGLIA,P3,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0352,IMTICIA,P3,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0352,ISAIA,P3,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0352,TEE,P4,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0352,TEH,P4,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0352,CAA,P5,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0352,DTJA,P5,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0352,EMP,P5,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0352,FIC,P5,21,F,A1,12.77,Espaces de Coworking / Startup,Responsable d'élevage,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0353,AEE,P1,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0353,IAA,P1,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,1,3,2,2,2
STD_2026_0353,PIP,P1,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0353,EMII,P2,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0353,GCA,P2,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0353,ICMP,P2,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0353,ESIIA,P3,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0353,IGGLIA,P3,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0353,IMTICIA,P3,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0353,ISAIA,P3,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0353,TEE,P4,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0353,TEH,P4,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0353,CAA,P5,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0353,DTJA,P5,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0353,EMP,P5,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0353,FIC,P5,18,F,A2,13.3,Laboratoire & R&D,Responsable Qualité HACCP,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0354,AEE,P1,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0354,IAA,P1,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0354,PIP,P1,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,1,3,2,2,2
STD_2026_0354,EMII,P2,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0354,GCA,P2,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0354,ICMP,P2,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0354,ESIIA,P3,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0354,IGGLIA,P3,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0354,IMTICIA,P3,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0354,ISAIA,P3,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0354,TEE,P4,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0354,TEH,P4,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0354,CAA,P5,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0354,DTJA,P5,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0354,EMP,P5,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0354,FIC,P5,20,M,L,13.5,Sur le terrain / Chantier,Délégué médical,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0355,AEE,P1,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0355,IAA,P1,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0355,PIP,P1,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0355,EMII,P2,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,1,3,2,2,2
STD_2026_0355,GCA,P2,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0355,ICMP,P2,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0355,ESIIA,P3,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0355,IGGLIA,P3,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0355,IMTICIA,P3,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0355,ISAIA,P3,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0355,TEE,P4,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0355,TEH,P4,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0355,CAA,P5,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0355,DTJA,P5,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0355,EMP,P5,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0355,FIC,P5,21,F,C,13.46,Espaces de Coworking / Startup,Automaticien,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0356,AEE,P1,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0356,IAA,P1,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0356,PIP,P1,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0356,EMII,P2,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0356,GCA,P2,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),1,3,2,2,2
STD_2026_0356,ICMP,P2,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0356,ESIIA,P3,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0356,IGGLIA,P3,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0356,IMTICIA,P3,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0356,ISAIA,P3,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0356,TEE,P4,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0356,TEH,P4,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0356,CAA,P5,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0356,DTJA,P5,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0356,EMP,P5,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0356,FIC,P5,19,F,D,13.03,Sur le terrain / Chantier,Conducteur de travaux,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0357,AEE,P1,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0357,IAA,P1,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0357,PIP,P1,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0357,EMII,P2,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0357,GCA,P2,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0357,ICMP,P2,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",1,3,2,2,2
STD_2026_0357,ESIIA,P3,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0357,IGGLIA,P3,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0357,IMTICIA,P3,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0357,ISAIA,P3,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0357,TEE,P4,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0357,TEH,P4,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0357,CAA,P5,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0357,DTJA,P5,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0357,EMP,P5,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0357,FIC,P5,18,M,S,11.5,Sur le terrain / Chantier,Responsable d'extraction,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0358,AEE,P1,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0358,IAA,P1,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0358,PIP,P1,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0358,EMII,P2,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0358,GCA,P2,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0358,ICMP,P2,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0358,ESIIA,P3,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,1,3,2,2,2
STD_2026_0358,IGGLIA,P3,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,0,3,2,2,2
STD_2026_0358,IMTICIA,P3,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0358,ISAIA,P3,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0358,TEE,P4,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0358,TEH,P4,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0358,CAA,P5,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0358,DTJA,P5,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0358,EMP,P5,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
STD_2026_0358,FIC,P5,17,F,G,13.72,Sur le terrain / Chantier,Ingénieur Systèmes Embarqués,Finances et Comptabilités,P5,Techniques des Affaires,Finance & Comptabilité,0,3,2,2,2
STD_2026_0359,AEE,P1,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Agriculture et Élevage,P1,Biotechnologie et Agronomie,Agriculture / Agronomie,0,3,2,2,2
STD_2026_0359,IAA,P1,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Industrie Agroalimentaire,P1,Biotechnologie et Agronomie,Industrie Agroalimentaire,0,3,2,2,2
STD_2026_0359,PIP,P1,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Pharmacologie et Industries Pharmaceutiques,P1,Biotechnologie et Agronomie,Industrie Pharmaceutique & Santé,0,3,2,2,2
STD_2026_0359,EMII,P2,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Électro-Mécanique et Informatique Industrielle,P2,Génie Industriel et Génie Civil,Industrie & Automatisme,0,3,2,2,2
STD_2026_0359,GCA,P2,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Génie Civil et Architecture,P2,Génie Industriel et Génie Civil,Bâtiment et Travaux Publics (BTP),0,3,2,2,2
STD_2026_0359,ICMP,P2,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,"Industries Chimiques, Minières et Pétrolières",P2,Génie Industriel et Génie Civil,"Mines, Énergie & Chimie",0,3,2,2,2
STD_2026_0359,ESIIA,P3,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Electronique Système Informatique et Intelligence Artificielle,P3,Informatique et Télécommunication,Électronique & High-Tech,0,3,2,2,2
STD_2026_0359,IGGLIA,P3,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Informatique de Gestion Génie Logiciel et Intelligence Artificielle,P3,Informatique et Télécommunication,Informatique & Édition de Logiciels,1,3,2,2,2
STD_2026_0359,IMTICIA,P3,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Informatique Multimédia Technologie de L'information et de la Communication et Intelligence Artificielle,P3,Informatique et Télécommunication,Numérique & Multimédia,0,3,2,2,2
STD_2026_0359,ISAIA,P3,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Informatique Statistique Appliquée et Intelligence Artificielle,P3,Informatique et Télécommunication,Data & Intelligence Artificielle,0,3,2,2,2
STD_2026_0359,TEE,P4,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Tourisme et Environnement,P4,Techniques du Tourisme,Tourisme & Environnement,0,3,2,2,2
STD_2026_0359,TEH,P4,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Tourisme et Hôtellerie,P4,Techniques du Tourisme,Hôtellerie & Restauration,0,3,2,2,2
STD_2026_0359,CAA,P5,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Commerce et Administration des Affaires,P5,Techniques des Affaires,Commerce & Marketing,0,3,2,2,2
STD_2026_0359,DTJA,P5,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Droit et Techniques Juridiques des Affaires,P5,Techniques des Affaires,Droit & Juridique,0,3,2,2,2
STD_2026_0359,EMP,P5,16,M,Technique,13.34,Espaces de Coworking / Startup,Développeur Fullstack,Economie et Management de Projet,P5,Techniques des Affaires,Management & Conseil,0,3,2,2,2
